STUDY_ID	SAMPLE_ID	ESR1
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5GF-01	3.7987
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5GH-01	208.347
lusc_tcga_pan_can_atlas_2018	TCGA-79-5596-01	9.9742
lusc_tcga_pan_can_atlas_2018	TCGA-85-6175-01	91.0112
lusc_tcga_pan_can_atlas_2018	TCGA-85-6560-01	28.0536
lusc_tcga_pan_can_atlas_2018	TCGA-85-6561-01	65.0838
lusc_tcga_pan_can_atlas_2018	TCGA-85-6798-01	3.5011
lusc_tcga_pan_can_atlas_2018	TCGA-85-7696-01	36.7025
lusc_tcga_pan_can_atlas_2018	TCGA-85-7697-01	61.2522
lusc_tcga_pan_can_atlas_2018	TCGA-85-7698-01	25.5979
lusc_tcga_pan_can_atlas_2018	TCGA-85-7699-01	53.2561
lusc_tcga_pan_can_atlas_2018	TCGA-85-7710-01	86.2472
lusc_tcga_pan_can_atlas_2018	TCGA-85-7843-01	24.2232
lusc_tcga_pan_can_atlas_2018	TCGA-85-7844-01	32.5743
lusc_tcga_pan_can_atlas_2018	TCGA-85-7950-01	25.0031
lusc_tcga_pan_can_atlas_2018	TCGA-85-8048-01	182.49
lusc_tcga_pan_can_atlas_2018	TCGA-85-8049-01	92.5637
lusc_tcga_pan_can_atlas_2018	TCGA-85-8052-01	13.6298
lusc_tcga_pan_can_atlas_2018	TCGA-85-8070-01	5.0003
lusc_tcga_pan_can_atlas_2018	TCGA-85-8071-01	82.6743
lusc_tcga_pan_can_atlas_2018	TCGA-85-8072-01	21.996
lusc_tcga_pan_can_atlas_2018	TCGA-85-8276-01	30.7609
lusc_tcga_pan_can_atlas_2018	TCGA-85-8277-01	11.4638
lusc_tcga_pan_can_atlas_2018	TCGA-85-8287-01	121.527
lusc_tcga_pan_can_atlas_2018	TCGA-85-8288-01	392.954
lusc_tcga_pan_can_atlas_2018	TCGA-85-8350-01	169.548
lusc_tcga_pan_can_atlas_2018	TCGA-85-8351-01	31.4298
lusc_tcga_pan_can_atlas_2018	TCGA-85-8352-01	2.1815
lusc_tcga_pan_can_atlas_2018	TCGA-85-8353-01	35.7458
lusc_tcga_pan_can_atlas_2018	TCGA-85-8354-01	5.1787
lusc_tcga_pan_can_atlas_2018	TCGA-85-8355-01	86.8832
lusc_tcga_pan_can_atlas_2018	TCGA-85-8479-01	4.0634
lusc_tcga_pan_can_atlas_2018	TCGA-85-8481-01	28.0724
lusc_tcga_pan_can_atlas_2018	TCGA-85-8580-01	36.097
lusc_tcga_pan_can_atlas_2018	TCGA-85-8582-01	44.6781
lusc_tcga_pan_can_atlas_2018	TCGA-85-8584-01	270.752
lusc_tcga_pan_can_atlas_2018	TCGA-85-8664-01	37.8371
lusc_tcga_pan_can_atlas_2018	TCGA-85-8666-01	51.8509
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4CL-01	51.1452
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4CN-01	16.8916
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4JB-01	119.224
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4JC-01	426.736
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4PA-01	97.1889
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4QQ-01	299.865
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4QR-01	3.6101
lusc_tcga_pan_can_atlas_2018	TCGA-85-A50M-01	141.038
lusc_tcga_pan_can_atlas_2018	TCGA-85-A50Z-01	15.8468
lusc_tcga_pan_can_atlas_2018	TCGA-85-A510-01	21.0061
lusc_tcga_pan_can_atlas_2018	TCGA-85-A511-01	177.672
lusc_tcga_pan_can_atlas_2018	TCGA-85-A512-01	9.4351
lusc_tcga_pan_can_atlas_2018	TCGA-85-A513-01	130.323
lusc_tcga_pan_can_atlas_2018	TCGA-85-A53L-01	30.0781
lusc_tcga_pan_can_atlas_2018	TCGA-85-A5B5-01	7.772
lusc_tcga_pan_can_atlas_2018	TCGA-90-6837-01	49.0069
lusc_tcga_pan_can_atlas_2018	TCGA-90-7766-01	38.5627
lusc_tcga_pan_can_atlas_2018	TCGA-90-7767-01	201.779
lusc_tcga_pan_can_atlas_2018	TCGA-90-7769-01	9.2758
lusc_tcga_pan_can_atlas_2018	TCGA-90-7964-01	308.882
lusc_tcga_pan_can_atlas_2018	TCGA-90-A4ED-01	42.6329
lusc_tcga_pan_can_atlas_2018	TCGA-90-A4EE-01	56.5355
lusc_tcga_pan_can_atlas_2018	TCGA-90-A59Q-01	207.945
lusc_tcga_pan_can_atlas_2018	TCGA-92-7340-01	75.904
lusc_tcga_pan_can_atlas_2018	TCGA-92-7341-01	18.9447
lusc_tcga_pan_can_atlas_2018	TCGA-92-8063-01	8.0846
lusc_tcga_pan_can_atlas_2018	TCGA-92-8064-01	43.4045
lusc_tcga_pan_can_atlas_2018	TCGA-92-8065-01	599.872
lusc_tcga_pan_can_atlas_2018	TCGA-94-7033-01	28.0971
lusc_tcga_pan_can_atlas_2018	TCGA-94-7557-01	478.531
lusc_tcga_pan_can_atlas_2018	TCGA-94-7943-01	515.882
lusc_tcga_pan_can_atlas_2018	TCGA-94-8035-01	18.9504
lusc_tcga_pan_can_atlas_2018	TCGA-94-8490-01	7.9101
lusc_tcga_pan_can_atlas_2018	TCGA-94-8491-01	68.2618
lusc_tcga_pan_can_atlas_2018	TCGA-94-A4VJ-01	26.6033
lusc_tcga_pan_can_atlas_2018	TCGA-94-A5I4-01	29.7851
lusc_tcga_pan_can_atlas_2018	TCGA-94-A5I6-01	53.6491
lusc_tcga_pan_can_atlas_2018	TCGA-96-7544-01	71.0064
lusc_tcga_pan_can_atlas_2018	TCGA-96-7545-01	57.8762
lusc_tcga_pan_can_atlas_2018	TCGA-96-8169-01	201.222
lusc_tcga_pan_can_atlas_2018	TCGA-96-8170-01	68.6642
lusc_tcga_pan_can_atlas_2018	TCGA-96-A4JL-01	496.03
lusc_tcga_pan_can_atlas_2018	TCGA-98-7454-01	329.467
lusc_tcga_pan_can_atlas_2018	TCGA-98-8020-01	50.3145
lusc_tcga_pan_can_atlas_2018	TCGA-98-8021-01	56.4016
lusc_tcga_pan_can_atlas_2018	TCGA-98-8022-01	35.0186
lusc_tcga_pan_can_atlas_2018	TCGA-98-8023-01	287.397
lusc_tcga_pan_can_atlas_2018	TCGA-98-A538-01	21.7011
lusc_tcga_pan_can_atlas_2018	TCGA-98-A539-01	18.0409
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53A-01	15.7325
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53B-01	35.7302
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53C-01	138.079
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53D-01	256.868
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53H-01	79.2406
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53I-01	40.4813
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53J-01	128.091
lusc_tcga_pan_can_atlas_2018	TCGA-J1-A4AH-01	22.3614
lusc_tcga_pan_can_atlas_2018	TCGA-L3-A4E7-01	40.6235
lusc_tcga_pan_can_atlas_2018	TCGA-L3-A524-01	11.7758
lusc_tcga_pan_can_atlas_2018	TCGA-LA-A446-01	23.8419
lusc_tcga_pan_can_atlas_2018	TCGA-LA-A7SW-01	29.2194
lusc_tcga_pan_can_atlas_2018	TCGA-MF-A522-01	36.2628
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HD-01	5.7013
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HE-01	130.453
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HF-01	36.871
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HG-01	2.0016
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HH-01	43.6047
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HI-01	22.6142
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HJ-01	107.828
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HK-01	2.7548
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HL-01	16.6186
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HM-01	6.5111
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HN-01	10.9801
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HO-01	181.141
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HP-01	21.2895
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HQ-01	21.9805
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HR-01	6.3953
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HT-01	8.133
lusc_tcga_pan_can_atlas_2018	TCGA-NK-A5CR-01	10
lusc_tcga_pan_can_atlas_2018	TCGA-NK-A5CT-01	389.123
lusc_tcga_pan_can_atlas_2018	TCGA-NK-A5CX-01	22.0076
lusc_tcga_pan_can_atlas_2018	TCGA-NK-A7XE-01	1048.67
lusc_tcga_pan_can_atlas_2018	TCGA-O2-A52N-01	33.3333
lusc_tcga_pan_can_atlas_2018	TCGA-O2-A52Q-01	35.2905
lusc_tcga_pan_can_atlas_2018	TCGA-O2-A52S-01	26.4901
lusc_tcga_pan_can_atlas_2018	TCGA-O2-A52V-01	15.1276
lusc_tcga_pan_can_atlas_2018	TCGA-O2-A52W-01	13.4336
lusc_tcga_pan_can_atlas_2018	TCGA-O2-A5IB-01	180.245
lusc_tcga_pan_can_atlas_2018	TCGA-XC-AA0X-01	61.5947
lusc_tcga_pan_can_atlas_2018	TCGA-22-0940-01	573.672
lusc_tcga_pan_can_atlas_2018	TCGA-22-0944-01	13.0335
meso_tcga_pan_can_atlas_2018	TCGA-3H-AB3K-01	29.2683
meso_tcga_pan_can_atlas_2018	TCGA-3H-AB3L-01	13.665
meso_tcga_pan_can_atlas_2018	TCGA-3H-AB3M-01	32.4773
meso_tcga_pan_can_atlas_2018	TCGA-3H-AB3O-01	42.8693
meso_tcga_pan_can_atlas_2018	TCGA-3H-AB3S-01	21.8173
meso_tcga_pan_can_atlas_2018	TCGA-3H-AB3T-01	8.7973
meso_tcga_pan_can_atlas_2018	TCGA-3H-AB3U-01	25.3591
meso_tcga_pan_can_atlas_2018	TCGA-3H-AB3X-01	58.4323
meso_tcga_pan_can_atlas_2018	TCGA-3U-A98D-01	34.8205
meso_tcga_pan_can_atlas_2018	TCGA-3U-A98E-01	33.7935
meso_tcga_pan_can_atlas_2018	TCGA-3U-A98F-01	47.2472
meso_tcga_pan_can_atlas_2018	TCGA-3U-A98G-01	45.4993
meso_tcga_pan_can_atlas_2018	TCGA-3U-A98H-01	69.3166
meso_tcga_pan_can_atlas_2018	TCGA-3U-A98I-01	57.7778
meso_tcga_pan_can_atlas_2018	TCGA-3U-A98J-01	33.2353
meso_tcga_pan_can_atlas_2018	TCGA-LK-A4NW-01	28.9017
meso_tcga_pan_can_atlas_2018	TCGA-LK-A4NY-01	23.1601
meso_tcga_pan_can_atlas_2018	TCGA-LK-A4NZ-01	63.8298
meso_tcga_pan_can_atlas_2018	TCGA-LK-A4O0-01	21.6812
meso_tcga_pan_can_atlas_2018	TCGA-LK-A4O2-01	62.8059
meso_tcga_pan_can_atlas_2018	TCGA-LK-A4O4-01	111.463
meso_tcga_pan_can_atlas_2018	TCGA-LK-A4O5-01	20.9097
meso_tcga_pan_can_atlas_2018	TCGA-LK-A4O6-01	80.7971
meso_tcga_pan_can_atlas_2018	TCGA-LK-A4O7-01	22.0251
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A4KX-01	68.6425
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A4LC-01	23.394
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A4LI-01	17.6738
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A4LJ-01	32.3404
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A4LM-01	35.3074
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A4LP-01	58.2561
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A4LV-01	22.218
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A6BL-01	35.9296
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A6BN-01	18.7402
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A6BQ-01	28.8724
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A6BR-01	17.8197
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A6BS-01	34.5489
meso_tcga_pan_can_atlas_2018	TCGA-NQ-A57I-01	8.9879
meso_tcga_pan_can_atlas_2018	TCGA-NQ-A638-01	13.5298
meso_tcga_pan_can_atlas_2018	TCGA-SC-A6LM-01	57.3593
meso_tcga_pan_can_atlas_2018	TCGA-SC-A6LN-01	32.5945
meso_tcga_pan_can_atlas_2018	TCGA-SC-A6LP-01	21.1668
meso_tcga_pan_can_atlas_2018	TCGA-SC-A6LQ-01	36.3891
meso_tcga_pan_can_atlas_2018	TCGA-SC-A6LR-01	19.5827
meso_tcga_pan_can_atlas_2018	TCGA-SC-AA5Z-01	42.9851
meso_tcga_pan_can_atlas_2018	TCGA-SH-A7BC-01	35.784
meso_tcga_pan_can_atlas_2018	TCGA-SH-A7BD-01	13.0841
meso_tcga_pan_can_atlas_2018	TCGA-SH-A7BH-01	9.5238
meso_tcga_pan_can_atlas_2018	TCGA-SH-A9CT-01	37.5114
meso_tcga_pan_can_atlas_2018	TCGA-SH-A9CU-01	17.6271
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7OU-01	64.3542
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7OY-01	73.7242
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7OZ-01	64.7596
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7P0-01	21.2573
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7P1-01	16.8224
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7P3-01	100.927
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7P6-01	22.4454
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7P7-01	17.0303
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7P8-01	76.0911
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7PB-01	10.4439
meso_tcga_pan_can_atlas_2018	TCGA-TS-A8AF-01	32.8003
meso_tcga_pan_can_atlas_2018	TCGA-TS-A8AI-01	22.5503
meso_tcga_pan_can_atlas_2018	TCGA-TS-A8AS-01	34.6021
meso_tcga_pan_can_atlas_2018	TCGA-TS-A8AV-01	76.5902
meso_tcga_pan_can_atlas_2018	TCGA-TS-A8AY-01	25.8611
meso_tcga_pan_can_atlas_2018	TCGA-UD-AABY-01	48.5928
meso_tcga_pan_can_atlas_2018	TCGA-UD-AABZ-01	12.6307
meso_tcga_pan_can_atlas_2018	TCGA-UD-AAC1-01	17.9471
meso_tcga_pan_can_atlas_2018	TCGA-UD-AAC4-01	12.0999
meso_tcga_pan_can_atlas_2018	TCGA-UD-AAC5-01	30.2869
meso_tcga_pan_can_atlas_2018	TCGA-UD-AAC6-01	32.7822
meso_tcga_pan_can_atlas_2018	TCGA-UD-AAC7-01	17.0068
meso_tcga_pan_can_atlas_2018	TCGA-UT-A88C-01	71.185
meso_tcga_pan_can_atlas_2018	TCGA-UT-A88D-01	48.3642
meso_tcga_pan_can_atlas_2018	TCGA-UT-A88E-01	6.0818
meso_tcga_pan_can_atlas_2018	TCGA-UT-A88G-01	49.926
meso_tcga_pan_can_atlas_2018	TCGA-UT-A97Y-01	22.3745
meso_tcga_pan_can_atlas_2018	TCGA-XT-AASU-01	24.7406
meso_tcga_pan_can_atlas_2018	TCGA-YS-A95B-01	3.7553
meso_tcga_pan_can_atlas_2018	TCGA-YS-A95C-01	29.9374
meso_tcga_pan_can_atlas_2018	TCGA-YS-AA4M-01	60.1777
meso_tcga_pan_can_atlas_2018	TCGA-ZN-A9VO-01	29.9872
meso_tcga_pan_can_atlas_2018	TCGA-ZN-A9VP-01	26.3864
meso_tcga_pan_can_atlas_2018	TCGA-ZN-A9VQ-01	45.2291
meso_tcga_pan_can_atlas_2018	TCGA-ZN-A9VS-01	25.9327
meso_tcga_pan_can_atlas_2018	TCGA-ZN-A9VU-01	24.055
meso_tcga_pan_can_atlas_2018	TCGA-ZN-A9VV-01	2434.22
meso_tcga_pan_can_atlas_2018	TCGA-ZN-A9VW-01	22.409
ov_tcga_pan_can_atlas_2018	TCGA-04-1331-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1332-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1335-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1336-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1337-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1338-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1341-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1342-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1343-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1346-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1347-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1348-01	1486.64210313489
ov_tcga_pan_can_atlas_2018	TCGA-04-1349-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1350-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1351-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1353-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1356-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1357-01	3550.22268611786
ov_tcga_pan_can_atlas_2018	TCGA-04-1360-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1361-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1362-01	3074.79512223747
ov_tcga_pan_can_atlas_2018	TCGA-04-1364-01	1116.05005196914
ov_tcga_pan_can_atlas_2018	TCGA-04-1365-01	4047.90610154957
ov_tcga_pan_can_atlas_2018	TCGA-04-1367-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1369-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1371-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1514-01	4821.18427330904
ov_tcga_pan_can_atlas_2018	TCGA-04-1516-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1517-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1519-01	3829.96943887892
ov_tcga_pan_can_atlas_2018	TCGA-04-1525-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1530-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1536-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1542-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1638-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1644-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1646-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1648-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1649-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1651-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1652-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1654-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1655-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-09-1659-01	1470.94506350132
ov_tcga_pan_can_atlas_2018	TCGA-09-1661-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-09-1662-01	2948.94072688582
ov_tcga_pan_can_atlas_2018	TCGA-09-1664-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-09-1665-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-09-1666-01	3184.92371123661
ov_tcga_pan_can_atlas_2018	TCGA-09-1667-01	4693.10525169289
ov_tcga_pan_can_atlas_2018	TCGA-09-1668-01	2403.91688098926
ov_tcga_pan_can_atlas_2018	TCGA-09-1669-01	846.693838088303
ov_tcga_pan_can_atlas_2018	TCGA-09-1670-01	7776.64821023087
ov_tcga_pan_can_atlas_2018	TCGA-09-1672-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-09-1673-01	6848.22153433505
ov_tcga_pan_can_atlas_2018	TCGA-09-1674-01	124.582070412373
ov_tcga_pan_can_atlas_2018	TCGA-09-1675-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-09-2043-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-09-2044-01	2694.71964272865
ov_tcga_pan_can_atlas_2018	TCGA-09-2045-01	1791.51179043472
ov_tcga_pan_can_atlas_2018	TCGA-09-2049-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-09-2050-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-09-2051-01	3198.9426922655
ov_tcga_pan_can_atlas_2018	TCGA-09-2053-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-09-2054-01	181.262095625599
ov_tcga_pan_can_atlas_2018	TCGA-09-2055-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1403-01	2027.67696400545
ov_tcga_pan_can_atlas_2018	TCGA-13-1404-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1405-01	1589.59819021227
ov_tcga_pan_can_atlas_2018	TCGA-13-1407-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1408-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1409-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1410-01	608.379790612947
ov_tcga_pan_can_atlas_2018	TCGA-13-1411-01	426.314267566754
ov_tcga_pan_can_atlas_2018	TCGA-13-1412-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1477-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1481-01	601.669473975454
ov_tcga_pan_can_atlas_2018	TCGA-13-1482-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1483-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1484-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1485-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1487-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1488-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1489-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1491-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1492-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1494-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1495-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1496-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1497-01	1278.85050334287
ov_tcga_pan_can_atlas_2018	TCGA-13-1498-01	6924.6259398331
ov_tcga_pan_can_atlas_2018	TCGA-13-1499-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1500-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1501-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1504-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1505-01	2856.80092612895
ov_tcga_pan_can_atlas_2018	TCGA-13-1506-01	1404.61859853771
ov_tcga_pan_can_atlas_2018	TCGA-13-1507-01	1828.17976817375
ov_tcga_pan_can_atlas_2018	TCGA-13-1509-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1510-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1511-01	2006.65808136843
ov_tcga_pan_can_atlas_2018	TCGA-13-1512-01	178.347068106597
ov_tcga_pan_can_atlas_2018	TCGA-13-1817-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-1819-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-2057-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-2059-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-2060-01	1057.15498939772
ov_tcga_pan_can_atlas_2018	TCGA-13-2061-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-2065-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-2066-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-2071-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-A5FT-01	1669.96281401739
ov_tcga_pan_can_atlas_2018	TCGA-13-A5FU-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-20-1682-01	478.271756421071
ov_tcga_pan_can_atlas_2018	TCGA-20-1683-01	1313.64864435096
ov_tcga_pan_can_atlas_2018	TCGA-20-1684-01	2327.53165330384
ov_tcga_pan_can_atlas_2018	TCGA-20-1685-01	2660.16122437838
ov_tcga_pan_can_atlas_2018	TCGA-20-1686-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-20-1687-01	2407.67573226377
ov_tcga_pan_can_atlas_2018	TCGA-23-1021-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-1022-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-1023-01	4191.69175170561
ov_tcga_pan_can_atlas_2018	TCGA-23-1024-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-1026-01	1274.92864066106
ov_tcga_pan_can_atlas_2018	TCGA-23-1027-01	1142.56337792322
ov_tcga_pan_can_atlas_2018	TCGA-23-1028-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-1029-01	6122.44680444774
ov_tcga_pan_can_atlas_2018	TCGA-23-1030-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-1031-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-1032-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-1109-01	1978.85984196848
ov_tcga_pan_can_atlas_2018	TCGA-23-1110-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-1111-01	3819.86273162554
ov_tcga_pan_can_atlas_2018	TCGA-23-1113-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-1114-01	2547.06966332867
ov_tcga_pan_can_atlas_2018	TCGA-23-1116-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-1117-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-1118-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-1119-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-1120-01	4769.16445656369
ov_tcga_pan_can_atlas_2018	TCGA-23-1121-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-1122-01	2181.40631000755
ov_tcga_pan_can_atlas_2018	TCGA-23-1123-01	1552.23981121875
ov_tcga_pan_can_atlas_2018	TCGA-23-1124-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-1809-01	56.2623594935847
ov_tcga_pan_can_atlas_2018	TCGA-23-2072-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-2077-01	2022.40306553357
ov_tcga_pan_can_atlas_2018	TCGA-23-2078-01	1477.01484119713
ov_tcga_pan_can_atlas_2018	TCGA-23-2079-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-2081-01	2840.84498602494
ov_tcga_pan_can_atlas_2018	TCGA-23-2084-01	1207.29808443895
ov_tcga_pan_can_atlas_2018	TCGA-23-2641-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-2643-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-2645-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-2647-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-2649-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1103-01	1987.20219046036
ov_tcga_pan_can_atlas_2018	TCGA-24-1104-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1105-01	NA
