shortest_path	target_node
>KRAS>DNAJA3>ATXN1>EFEMP2	EFEMP2
>KRAS>UBC>ATXN1>EFEMP2	EFEMP2
>KRAS>DNAJA3>GFI1B>EFEMP2	EFEMP2
>KRAS>PDE4DIP>GFI1B>EFEMP2	EFEMP2
>KRAS>EEF1A1>UBQLN4>EFEMP2	EFEMP2
>KRAS>UBC>UBQLN4>EFEMP2	EFEMP2
>KRAS>APP>UBQLN1>EFEMP2	EFEMP2
>KRAS>UBC>UBQLN1>EFEMP2	EFEMP2
>KRAS>RAP1GDS1>UBQLN1>EFEMP2	EFEMP2
>KRAS>RASSF5>UBQLN1>EFEMP2	EFEMP2
>KRAS>APP>PLSCR1>EFEMP2	EFEMP2
>KRAS>UBC>PLSCR1>EFEMP2	EFEMP2
>KRAS>APP>CCND3>EFEMP2	EFEMP2
>KRAS>UBC>CCND3>EFEMP2	EFEMP2
>KRAS>APP>APEX2>EFEMP2	EFEMP2
>KRAS>UBC>APEX2>EFEMP2	EFEMP2
>KRAS>APP>NOS3>EFEMP2	EFEMP2
>KRAS>UBC>NOS3>EFEMP2	EFEMP2
>KRAS>HDAC3>NOS3>EFEMP2	EFEMP2
>KRAS>CALM1>NOS3>EFEMP2	EFEMP2
>KRAS>ELAVL1>NOS3>EFEMP2	EFEMP2
>KRAS>UBC>SGTA>EFEMP2	EFEMP2
>KRAS>UBC>FAM115A>EFEMP2	EFEMP2
>KRAS>UBC>CCNK>EFEMP2	EFEMP2
>KRAS>ELAVL1>CCNK>EFEMP2	EFEMP2
>KRAS>UBC>SGTB>EFEMP2	EFEMP2
>KRAS>UBC>PLSCR4>EFEMP2	EFEMP2
>KRAS>UBC>GLRX3>EFEMP2	EFEMP2
>KRAS>UBC>ZNF638>EFEMP2	EFEMP2
>KRAS>ELAVL1>ZNF638>EFEMP2	EFEMP2
>KRAS>UBC>RERE>EFEMP2	EFEMP2
>KRAS>HDAC1>RERE>EFEMP2	EFEMP2
>KRAS>ELAVL1>RERE>EFEMP2	EFEMP2
>KRAS>UBC>ZNF426>EFEMP2	EFEMP2
>KRAS>ELAVL1>ZNF426>EFEMP2	EFEMP2
>KRAS>UBC>ATN1>EFEMP2	EFEMP2
>KRAS>UBC>HHEX>EFEMP2	EFEMP2
>KRAS>UBC>TP53>EFEMP2	EFEMP2
>KRAS>PHB>TP53>EFEMP2	EFEMP2
>KRAS>HDAC1>TP53>EFEMP2	EFEMP2
>KRAS>MAPK1>TP53>EFEMP2	EFEMP2
>KRAS>ELAVL1>TP53>EFEMP2	EFEMP2
>KRAS>SIRT1>TP53>EFEMP2	EFEMP2
>KRAS>UBC>CACNA1A>EFEMP2	EFEMP2
>KRAS>UBC>BAG6>EFEMP2	EFEMP2
>KRAS>HDAC3>IL16>EFEMP2	EFEMP2
>KRAS>APP>PSMA1	PSMA1
>KRAS>UBC>PSMA1	PSMA1
>KRAS>APP>GGA1>LRP3	LRP3
>KRAS>UBC>GGA1>LRP3	LRP3
>KRAS>EEF1A1>MYSM1	MYSM1
>KRAS>UBC>MYSM1	MYSM1
>KRAS>UBC>WDR4	WDR4
>KRAS>DNAJA3>COIL>CYB5R2	CYB5R2
>KRAS>APP>COIL>CYB5R2	CYB5R2
>KRAS>UBC>COIL>CYB5R2	CYB5R2
>KRAS>UBC>TRIP13>CYB5R2	CYB5R2
>KRAS>APP>SH3RF2	SH3RF2
>KRAS>RAF1>AR>USP26>USP17L7	USP17L7
>KRAS>UBC>AR>USP26>USP17L7	USP17L7
>KRAS>PHB>AR>USP26>USP17L7	USP17L7
>KRAS>HDAC1>AR>USP26>USP17L7	USP17L7
>KRAS>HDAC3>AR>USP26>USP17L7	USP17L7
>KRAS>CALM1>AR>USP26>USP17L7	USP17L7
>KRAS>MAPK1>AR>USP26>USP17L7	USP17L7
>KRAS>SIRT1>AR>USP26>USP17L7	USP17L7
>KRAS>UBC>UBE2L3>USP26>USP17L7	USP17L7
>KRAS>ELAVL1>UBE2L3>USP26>USP17L7	USP17L7
>KRAS>UBC>CDKN2A>USP26>USP17L7	USP17L7
>KRAS>HDAC1>CDKN2A>USP26>USP17L7	USP17L7
>KRAS>HNRNPC>CDKN2A>USP26>USP17L7	USP17L7
>KRAS>APP>SET>USP17L2>USP17L7	USP17L7
>KRAS>UBC>SET>USP17L2>USP17L7	USP17L7
>KRAS>HDAC1>SET>USP17L2>USP17L7	USP17L7
>KRAS>CALM1>SET>USP17L2>USP17L7	USP17L7
>KRAS>ELAVL1>SET>USP17L2>USP17L7	USP17L7
>KRAS>PIK3CG>SET>USP17L2>USP17L7	USP17L7
>KRAS>SIRT1>SET>USP17L2>USP17L7	USP17L7
>KRAS>UBC>CBX1>USP17L2>USP17L7	USP17L7
>KRAS>UBC>CDC25C>USP17L2>USP17L7	USP17L7
>KRAS>MAPK1>CDC25C>USP17L2>USP17L7	USP17L7
>KRAS>APP>BTF3>USP17>USP17L7	USP17L7
>KRAS>UBC>BTF3>USP17>USP17L7	USP17L7
>KRAS>UBC>LGMN>USP17>USP17L7	USP17L7
>KRAS>UBC>ADAMTS1>USP17>USP17L7	USP17L7
>KRAS>HDAC1>SUDS3>USP17>USP17L7	USP17L7
>KRAS>ELAVL1>TAF12	TAF12
>KRAS>UBC>RNF181>NPY5R	NPY5R
>KRAS>CCT7>NKX3-1>TEX264	TEX264
>KRAS>HDAC1>NKX3-1>TEX264	TEX264
>KRAS>UBC>POP1	POP1
>KRAS>APP>TSPYL1	TSPYL1
>KRAS>UBC>TSPYL1	TSPYL1
>KRAS>ELAVL1>TSPYL1	TSPYL1
>KRAS>SIRT1>TSPYL1	TSPYL1
>KRAS>UBC>ZCCHC7	ZCCHC7
>KRAS>ELAVL1>ZCCHC7	ZCCHC7
>KRAS>CCT7>BAG3>SOAT2	SOAT2
>KRAS>UBC>BAG3>SOAT2	SOAT2
>KRAS>UBC>E2F4>SOAT2	SOAT2
>KRAS>HDAC1>E2F4>SOAT2	SOAT2
>KRAS>HDAC3>E2F4>SOAT2	SOAT2
>KRAS>UBC>RASA4B	RASA4B
>KRAS>UBC>MPV17L2	MPV17L2
>KRAS>UBC>SAT1>CCDC148	CCDC148
>KRAS>UBC>MAP3K15	MAP3K15
>KRAS>APP>ACO2	ACO2
>KRAS>UBC>ACO2	ACO2
>KRAS>EEF1A1>KCNE3	KCNE3
>KRAS>IGSF21>HSPB1	HSPB1
>KRAS>UBC>HSPB1	HSPB1
>KRAS>UBC>WTAP	WTAP
>KRAS>ELAVL1>WTAP	WTAP
>KRAS>UBC>VPS13B	VPS13B
>KRAS>UBC>SLC43A2	SLC43A2
>KRAS>ELAVL1>SLC43A2	SLC43A2
>KRAS>DNAJA3>ATXN1>MATN2>MATN1	MATN1
>KRAS>UBC>ATXN1>MATN2>MATN1	MATN1
>KRAS>UBC>COL1A1>MATN2>MATN1	MATN1
>KRAS>ELAVL1>COL1A1>MATN2>MATN1	MATN1
>KRAS>UBC>CBFA2T3>MATN2>MATN1	MATN1
>KRAS>HDAC1>CBFA2T3>MATN2>MATN1	MATN1
>KRAS>HDAC3>CBFA2T3>MATN2>MATN1	MATN1
>KRAS>UBC>FBN2>MATN2>MATN1	MATN1
>KRAS>UBC>CACNA1A>MATN2>MATN1	MATN1
>KRAS>UBC>DVL3>MATN2>MATN1	MATN1
>KRAS>APP>BIN1>ITGA1>MATN1	MATN1
>KRAS>CALM1>BIN1>ITGA1>MATN1	MATN1
>KRAS>ELAVL1>BIN1>ITGA1>MATN1	MATN1
>KRAS>UBC>LAMA1>ITGA1>MATN1	MATN1
>KRAS>UBC>ITGB1>ITGA1>MATN1	MATN1
>KRAS>ELAVL1>ITGB1>ITGA1>MATN1	MATN1
>KRAS>UBC>TLN1>ITGA1>MATN1	MATN1
>KRAS>UBC>AUP1>ITGA1>MATN1	MATN1
>KRAS>UBC>SHARPIN>ITGA1>MATN1	MATN1
>KRAS>UBC>HAX1>MATN4>MATN1	MATN1
>KRAS>UBC>TRABD	TRABD
>KRAS>UBC>SEC24A	SEC24A
>KRAS>UBC>HIST1H2BO	HIST1H2BO
>KRAS>UBC>TRIM32>RNF208	RNF208
>KRAS>UBC>KIAA0586	KIAA0586
>KRAS>UBC>FGFR4>FGF19	FGF19
>KRAS>UBC>CLCN6	CLCN6
>KRAS>UBC>APOBEC3D	APOBEC3D
>KRAS>UBC>PTAR1	PTAR1
>KRAS>UBC>AKAP13	AKAP13
>KRAS>UBC>SUFU	SUFU
>KRAS>UBC>TMEM192	TMEM192
>KRAS>UBC>STX1B	STX1B
>KRAS>UBC>BRMS1L	BRMS1L
>KRAS>HDAC1>BRMS1L	BRMS1L
>KRAS>EEF1A1>TP53BP2	TP53BP2
>KRAS>UBC>TP53BP2	TP53BP2
>KRAS>SIRT1>TP53BP2	TP53BP2
>KRAS>UBC>HOXC5	HOXC5
>KRAS>UBC>DUT	DUT
>KRAS>UBC>MED7	MED7
>KRAS>EEF1A1>RPS2	RPS2
>KRAS>UBC>RPS2	RPS2
>KRAS>UBC>KDM3B	KDM3B
>KRAS>ELAVL1>KDM3B	KDM3B
>KRAS>ELAVL1>RPRM	RPRM
>KRAS>APP>RWDD2B	RWDD2B
>KRAS>UBC>RWDD2B	RWDD2B
>KRAS>CCT7>KAT5>TBX5	TBX5
>KRAS>APP>KAT5>TBX5	TBX5
>KRAS>UBC>KAT5>TBX5	TBX5
>KRAS>RGL2>KAT5>TBX5	TBX5
>KRAS>HDAC1>KAT5>TBX5	TBX5
>KRAS>HDAC3>KAT5>TBX5	TBX5
>KRAS>SIRT1>KAT5>TBX5	TBX5
>KRAS>UBC>KDM6A>TBX5	TBX5
>KRAS>UBC>SMARCA4>TBX5	TBX5
>KRAS>PHB>SMARCA4>TBX5	TBX5
>KRAS>HDAC1>SMARCA4>TBX5	TBX5
>KRAS>HDAC3>SMARCA4>TBX5	TBX5
>KRAS>HNRNPC>SMARCA4>TBX5	TBX5
>KRAS>HDAC1>NKX2-5>TBX5	TBX5
>KRAS>MAPK1>GATA4>TBX5	TBX5
>KRAS>APP>CACNB1	CACNB1
>KRAS>UBC>CACNB1	CACNB1
>KRAS>UBC>ATG4D	ATG4D
>KRAS>UBC>ABL1>ZDHHC16	ZDHHC16
>KRAS>PIK3R2>ABL1>ZDHHC16	ZDHHC16
>KRAS>UBC>SF3B4	SF3B4
>KRAS>UBC>ZNF609	ZNF609
>KRAS>HDAC1>ZNF609	ZNF609
>KRAS>APP>PELI3	PELI3
>KRAS>UBC>PELI3	PELI3
>KRAS>EEF1A1>RPSA>SLC2A5	SLC2A5
>KRAS>UBC>RPSA>SLC2A5	SLC2A5
>KRAS>APP>FITM1	FITM1
>KRAS>RAF1>NEDD4L>KCNB1>KCNG4	KCNG4
>KRAS>UBC>NEDD4L>KCNB1>KCNG4	KCNG4
>KRAS>ELAVL1>NEDD4L>KCNB1>KCNG4	KCNG4
>KRAS>RAF1>SRC>KCNB1>KCNG4	KCNG4
>KRAS>UBC>SRC>KCNB1>KCNG4	KCNG4
>KRAS>HDAC3>SRC>KCNB1>KCNG4	KCNG4
>KRAS>EGLN1>SRC>KCNB1>KCNG4	KCNG4
>KRAS>EEF1A1>SUMO1>KCNB1>KCNG4	KCNG4
>KRAS>APP>SUMO1>KCNB1>KCNG4	KCNG4
>KRAS>UBC>SUMO1>KCNB1>KCNG4	KCNG4
>KRAS>HDAC1>SUMO1>KCNB1>KCNG4	KCNG4
>KRAS>ELAVL1>SUMO1>KCNB1>KCNG4	KCNG4
>KRAS>HNRNPC>SUMO1>KCNB1>KCNG4	KCNG4
>KRAS>DDX47>SUMO1>KCNB1>KCNG4	KCNG4
>KRAS>APP>SNAP25>KCNB1>KCNG4	KCNG4
>KRAS>UBC>SNAP25>KCNB1>KCNG4	KCNG4
>KRAS>UBC>PTPRE>KCNB1>KCNG4	KCNG4
>KRAS>CALM1>PTPRE>KCNB1>KCNG4	KCNG4
>KRAS>MAPK1>PTPRE>KCNB1>KCNG4	KCNG4
>KRAS>UBC>KCNG1>KCNB1>KCNG4	KCNG4
>KRAS>CALM1>KCNH1>KCNB1>KCNG4	KCNG4
>KRAS>UBC>PPP3CB	PPP3CB
>KRAS>CALM1>PPP3CB	PPP3CB
>KRAS>ELAVL1>PPP3CB	PPP3CB
>KRAS>UBC>MLC1	MLC1
>KRAS>UBC>MLANA	MLANA
>KRAS>DNAJA3>COIL>TCEB3B	TCEB3B
>KRAS>APP>COIL>TCEB3B	TCEB3B
>KRAS>UBC>COIL>TCEB3B	TCEB3B
>KRAS>UBC>TCEB1>TCEB3B	TCEB3B
>KRAS>UBC>TCEB2>TCEB3B	TCEB3B
>KRAS>UBC>CBX5>TCEB3B	TCEB3B
>KRAS>HDAC1>CBX5>TCEB3B	TCEB3B
>KRAS>UBC>CEP70>TCEB3B	TCEB3B
>KRAS>UBC>SOHLH2>TCEB3B	TCEB3B
>KRAS>UBC>TRIM37>TCEB3B	TCEB3B
>KRAS>ELAVL1>TRIM37>TCEB3B	TCEB3B
>KRAS>UBC>TRAF2>TCEB3B	TCEB3B
>KRAS>UBC>DVL2>TCEB3B	TCEB3B
>KRAS>ELAVL1>DVL2>TCEB3B	TCEB3B
>KRAS>SIRT1>DVL2>TCEB3B	TCEB3B
>KRAS>UBC>CALCOCO2>TCEB3B	TCEB3B
>KRAS>UBC>CDK6>TCEB3B	TCEB3B
>KRAS>ELAVL1>CDK6>TCEB3B	TCEB3B
>KRAS>SIRT1>CDK6>TCEB3B	TCEB3B
>KRAS>ELAVL1>ZBTB43>TCEB3B	TCEB3B
>KRAS>UBC>ANXA6	ANXA6
>KRAS>UBC>TALDO1	TALDO1
>KRAS>HDAC1>E4F1	E4F1
>KRAS>UBC>UBE2Z	UBE2Z
>KRAS>UBC>HIPK3	HIPK3
>KRAS>UBC>ETS2	ETS2
>KRAS>UBC>PRAF2	PRAF2
>KRAS>UBC>TNRC6A	TNRC6A
>KRAS>UBC>ZBTB8OS	ZBTB8OS
>KRAS>UBC>KIFAP3	KIFAP3
>KRAS>RAP1GDS1>KIFAP3	KIFAP3
>KRAS>RAF1>AR>SPDEF	SPDEF
>KRAS>UBC>AR>SPDEF	SPDEF
>KRAS>PHB>AR>SPDEF	SPDEF
>KRAS>HDAC1>AR>SPDEF	SPDEF
>KRAS>HDAC3>AR>SPDEF	SPDEF
>KRAS>CALM1>AR>SPDEF	SPDEF
>KRAS>MAPK1>AR>SPDEF	SPDEF
>KRAS>SIRT1>AR>SPDEF	SPDEF
>KRAS>CCT7>NKX3-1>SPDEF	SPDEF
>KRAS>HDAC1>NKX3-1>SPDEF	SPDEF
>KRAS>UBC>PCGF2>SPDEF	SPDEF
>KRAS>ELAVL1>PCGF2>SPDEF	SPDEF
>KRAS>EEF1A1>YBX1	YBX1
>KRAS>UBC>YBX1	YBX1
>KRAS>CALM1>YBX1	YBX1
>KRAS>MAPK1>YBX1	YBX1
>KRAS>SIRT1>YBX1	YBX1
>KRAS>UBC>ISOC1	ISOC1
>KRAS>ELAVL1>ISOC1	ISOC1
>KRAS>APP>UCHL5>KRT26	KRT26
>KRAS>UBC>UCHL5>KRT26	KRT26
>KRAS>CALM1>UCHL5>KRT26	KRT26
>KRAS>UBC>STXBP2	STXBP2
>KRAS>RAF1>HSP90AA1>EPHB6	EPHB6
>KRAS>DNAJA3>HSP90AA1>EPHB6	EPHB6
>KRAS>EEF1A1>HSP90AA1>EPHB6	EPHB6
>KRAS>APP>HSP90AA1>EPHB6	EPHB6
>KRAS>UBC>HSP90AA1>EPHB6	EPHB6
>KRAS>CALM1>HSP90AA1>EPHB6	EPHB6
>KRAS>SIRT1>HSP90AA1>EPHB6	EPHB6
>KRAS>RAF1>BCL6>EPHB6	EPHB6
>KRAS>UBC>BCL6>EPHB6	EPHB6
>KRAS>HDAC1>BCL6>EPHB6	EPHB6
>KRAS>APP>EPHB4>EPHB6	EPHB6
>KRAS>UBC>EPHB4>EPHB6	EPHB6
>KRAS>ELAVL1>EPHB4>EPHB6	EPHB6
>KRAS>UBC>SAT1>EPHB6	EPHB6
>KRAS>UBC>MLLT4>EPHB6	EPHB6
>KRAS>EEF1A1>BRMS1	BRMS1
>KRAS>APP>BRMS1	BRMS1
>KRAS>UBC>BRMS1	BRMS1
>KRAS>HDAC1>BRMS1	BRMS1
>KRAS>HDAC3>BRMS1	BRMS1
>KRAS>UBC>CACNA1A	CACNA1A
>KRAS>UBC>HNRNPM	HNRNPM
>KRAS>HNRNPC>HNRNPM	HNRNPM
>KRAS>UBC>ACVR2A	ACVR2A
>KRAS>UBC>RXRB	RXRB
>KRAS>UBC>PLEKHG4	PLEKHG4
>KRAS>UBC>ZNF716	ZNF716
>KRAS>UBC>SEC22C	SEC22C
>KRAS>UBC>NBPF9	NBPF9
>KRAS>RAF1>HSPA4>APTX>MAPKBP1	MAPKBP1
>KRAS>APP>HSPA4>APTX>MAPKBP1	MAPKBP1
>KRAS>UBC>HSPA4>APTX>MAPKBP1	MAPKBP1
>KRAS>HDAC1>HSPA4>APTX>MAPKBP1	MAPKBP1
>KRAS>HDAC3>HSPA4>APTX>MAPKBP1	MAPKBP1
>KRAS>CALM1>HSPA4>APTX>MAPKBP1	MAPKBP1
>KRAS>SIRT1>HSPA4>APTX>MAPKBP1	MAPKBP1
>KRAS>APP>CALCOCO1>APTX>MAPKBP1	MAPKBP1
>KRAS>APP>SYT17>APTX>MAPKBP1	MAPKBP1
>KRAS>APP>LIG3>APTX>MAPKBP1	MAPKBP1
>KRAS>UBC>LIG3>APTX>MAPKBP1	MAPKBP1
>KRAS>UBC>HIVEP1>APTX>MAPKBP1	MAPKBP1
>KRAS>UBC>DDX21>APTX>MAPKBP1	MAPKBP1
>KRAS>CALM1>DDX21>APTX>MAPKBP1	MAPKBP1
>KRAS>UBC>CNTROB>APTX>MAPKBP1	MAPKBP1
>KRAS>UBC>CEP350>APTX>MAPKBP1	MAPKBP1
>KRAS>UBC>PICK1>APTX>MAPKBP1	MAPKBP1
>KRAS>UBC>BANF1>APTX>MAPKBP1	MAPKBP1
>KRAS>HDAC1>BANF1>APTX>MAPKBP1	MAPKBP1
>KRAS>HNRNPC>BANF1>APTX>MAPKBP1	MAPKBP1
>KRAS>UBC>ZNF639>APTX>MAPKBP1	MAPKBP1
>KRAS>UBC>XRCC1>APTX>MAPKBP1	MAPKBP1
>KRAS>UBC>TSPYL2>APTX>MAPKBP1	MAPKBP1
>KRAS>UBC>TRIM37>APTX>MAPKBP1	MAPKBP1
>KRAS>ELAVL1>TRIM37>APTX>MAPKBP1	MAPKBP1
>KRAS>UBC>PARP1>APTX>MAPKBP1	MAPKBP1
>KRAS>HDAC1>PARP1>APTX>MAPKBP1	MAPKBP1
>KRAS>HDAC3>PARP1>APTX>MAPKBP1	MAPKBP1
>KRAS>MAPK1>PARP1>APTX>MAPKBP1	MAPKBP1
>KRAS>ELAVL1>PARP1>APTX>MAPKBP1	MAPKBP1
>KRAS>UBC>TP53>APTX>MAPKBP1	MAPKBP1
>KRAS>PHB>TP53>APTX>MAPKBP1	MAPKBP1
>KRAS>HDAC1>TP53>APTX>MAPKBP1	MAPKBP1
>KRAS>MAPK1>TP53>APTX>MAPKBP1	MAPKBP1
>KRAS>ELAVL1>TP53>APTX>MAPKBP1	MAPKBP1
>KRAS>SIRT1>TP53>APTX>MAPKBP1	MAPKBP1
>KRAS>UBC>XRCC4>APTX>MAPKBP1	MAPKBP1
>KRAS>CALM1>XRCC4>APTX>MAPKBP1	MAPKBP1
>KRAS>PIK3R2>MBP>APTX>MAPKBP1	MAPKBP1
>KRAS>CALM1>MBP>APTX>MAPKBP1	MAPKBP1
>KRAS>MAPK1>MBP>APTX>MAPKBP1	MAPKBP1
>KRAS>RAF1>HSP90AA1>PSKH2	PSKH2
>KRAS>DNAJA3>HSP90AA1>PSKH2	PSKH2
>KRAS>EEF1A1>HSP90AA1>PSKH2	PSKH2
>KRAS>APP>HSP90AA1>PSKH2	PSKH2
>KRAS>UBC>HSP90AA1>PSKH2	PSKH2
>KRAS>CALM1>HSP90AA1>PSKH2	PSKH2
>KRAS>SIRT1>HSP90AA1>PSKH2	PSKH2
>KRAS>UBC>PEF1	PEF1
>KRAS>ELAVL1>TMEM65	TMEM65
>KRAS>UBC>ABCC10	ABCC10
>KRAS>UBC>PTPRD	PTPRD
>KRAS>UBC>JOSD1	JOSD1
>KRAS>CALM1>JOSD1	JOSD1
>KRAS>ELAVL1>JOSD1	JOSD1
>KRAS>APP>CELF2	CELF2
>KRAS>UBC>CELF2	CELF2
>KRAS>APP>HDAC4>WNT3	WNT3
>KRAS>HDAC3>HDAC4>WNT3	WNT3
>KRAS>MAPK1>HDAC4>WNT3	WNT3
>KRAS>ELAVL1>HDAC4>WNT3	WNT3
>KRAS>SIRT1>HDAC4>WNT3	WNT3
>KRAS>UBC>U2AF2>POC1A	POC1A
>KRAS>HNRNPC>U2AF2>POC1A	POC1A
>KRAS>UBC>FGFR1OP2>POC1A	POC1A
>KRAS>ELAVL1>FGFR1OP2>POC1A	POC1A
>KRAS>UBC>RNF168>POC1A	POC1A
>KRAS>UBC>PGRMC1	PGRMC1
>KRAS>UBC>CKB	CKB
>KRAS>UBC>ANKLE2	ANKLE2
>KRAS>UBC>CLN8	CLN8
>KRAS>HDAC1>CIITA	CIITA
>KRAS>MAPK1>CIITA	CIITA
>KRAS>UBC>PSMB3	PSMB3
>KRAS>APP>PTBP1	PTBP1
>KRAS>UBC>PTBP1	PTBP1
>KRAS>ELAVL1>PTBP1	PTBP1
>KRAS>PIK3CA>GRB2>KRT82	KRT82
>KRAS>DNAJA3>GRB2>KRT82	KRT82
>KRAS>CCT7>GRB2>KRT82	KRT82
>KRAS>APP>GRB2>KRT82	KRT82
>KRAS>UBC>GRB2>KRT82	KRT82
>KRAS>PIK3R2>GRB2>KRT82	KRT82
>KRAS>ELAVL1>GRB2>KRT82	KRT82
>KRAS>HNRNPC>GRB2>KRT82	KRT82
>KRAS>UBC>LYAR>KRT82	KRT82
>KRAS>UBC>TWF2>KRT82	KRT82
>KRAS>UBC>DLG3>KRT82	KRT82
>KRAS>ELAVL1>DLG3>KRT82	KRT82
>KRAS>UBC>DNPEP>KRT82	KRT82
>KRAS>UBC>PLEKHB2>KRT82	KRT82
>KRAS>UBC>EPS15>KRT82	KRT82
>KRAS>ELAVL1>EPS15>KRT82	KRT82
>KRAS>UBC>ELF3>KRT82	KRT82
>KRAS>UBC>TP53BP1>GALNTL5	GALNTL5
>KRAS>MAPK1>TP53BP1>GALNTL5	GALNTL5
>KRAS>RAF1>RBBP8>PALB2	PALB2
>KRAS>EEF1A1>RBBP8>PALB2	PALB2
>KRAS>UBC>RBBP8>PALB2	PALB2
>KRAS>DNAJA3>RAD51>PALB2	PALB2
>KRAS>UBC>RAD51>PALB2	PALB2
>KRAS>DNAJA3>BRCA1>PALB2	PALB2
>KRAS>UBC>BRCA1>PALB2	PALB2
>KRAS>HDAC1>BRCA1>PALB2	PALB2
>KRAS>MAPK1>BRCA1>PALB2	PALB2
>KRAS>SIRT1>BRCA1>PALB2	PALB2
>KRAS>APP>ALB>PALB2	PALB2
>KRAS>UBC>ALB>PALB2	PALB2
>KRAS>APP>MORF4L1>PALB2	PALB2
>KRAS>UBC>MORF4L1>PALB2	PALB2
>KRAS>HDAC1>MORF4L1>PALB2	PALB2
>KRAS>CALM1>MORF4L1>PALB2	PALB2
>KRAS>ELAVL1>MORF4L1>PALB2	PALB2
>KRAS>APP>RAD51AP1>PALB2	PALB2
>KRAS>UBC>MORF4L2>PALB2	PALB2
>KRAS>HDAC1>MORF4L2>PALB2	PALB2
>KRAS>UBC>BRCA2>PALB2	PALB2
>KRAS>HDAC1>BRCA2>PALB2	PALB2
>KRAS>SIRT1>BRCA2>PALB2	PALB2
>KRAS>UBC>CAPN1>PALB2	PALB2
>KRAS>RAP1GDS1>CAPN1>PALB2	PALB2
>KRAS>UBC>BACH1>PALB2	PALB2
>KRAS>HDAC1>BACH1>PALB2	PALB2
>KRAS>UBC>CYP7B1	CYP7B1
>KRAS>UBC>CHMP2A>MITD1	MITD1
>KRAS>APP>SNAP25>PRRT2	PRRT2
>KRAS>UBC>SNAP25>PRRT2	PRRT2
>KRAS>APP>UBL3	UBL3
>KRAS>UBC>UBL3	UBL3
>KRAS>ELAVL1>UBL3	UBL3
>KRAS>UBC>ERO1L	ERO1L
>KRAS>RAF1>HSP90AA1>RPS6KL1	RPS6KL1
>KRAS>DNAJA3>HSP90AA1>RPS6KL1	RPS6KL1
>KRAS>EEF1A1>HSP90AA1>RPS6KL1	RPS6KL1
>KRAS>APP>HSP90AA1>RPS6KL1	RPS6KL1
>KRAS>UBC>HSP90AA1>RPS6KL1	RPS6KL1
>KRAS>CALM1>HSP90AA1>RPS6KL1	RPS6KL1
>KRAS>SIRT1>HSP90AA1>RPS6KL1	RPS6KL1
>KRAS>UBC>KRT74	KRT74
>KRAS>UBC>RAD21L1	RAD21L1
>KRAS>UBC>KLHL13	KLHL13
>KRAS>UBC>ADAMTS4	ADAMTS4
>KRAS>ELAVL1>ADAMTS4	ADAMTS4
>KRAS>UBC>HES1	HES1
>KRAS>HDAC1>HES1	HES1
>KRAS>ELAVL1>HES1	HES1
>KRAS>SIRT1>HES1	HES1
>KRAS>UBC>MAK16	MAK16
>KRAS>ELAVL1>MAK16	MAK16
>KRAS>PIK3CA>GRB2>SNTA1>ADAMTS6	ADAMTS6
>KRAS>DNAJA3>GRB2>SNTA1>ADAMTS6	ADAMTS6
>KRAS>CCT7>GRB2>SNTA1>ADAMTS6	ADAMTS6
>KRAS>APP>GRB2>SNTA1>ADAMTS6	ADAMTS6
>KRAS>UBC>GRB2>SNTA1>ADAMTS6	ADAMTS6
>KRAS>PIK3R2>GRB2>SNTA1>ADAMTS6	ADAMTS6
>KRAS>ELAVL1>GRB2>SNTA1>ADAMTS6	ADAMTS6
>KRAS>HNRNPC>GRB2>SNTA1>ADAMTS6	ADAMTS6
>KRAS>PIK3CA>DGKZ>SNTA1>ADAMTS6	ADAMTS6
>KRAS>EEF1A1>PFN2>SNTA1>ADAMTS6	ADAMTS6
>KRAS>UBC>PFN2>SNTA1>ADAMTS6	ADAMTS6
>KRAS>APP>COPB1>SNTA1>ADAMTS6	ADAMTS6
>KRAS>UBC>COPB1>SNTA1>ADAMTS6	ADAMTS6
>KRAS>APP>MCM7>SNTA1>ADAMTS6	ADAMTS6
>KRAS>UBC>MCM7>SNTA1>ADAMTS6	ADAMTS6
>KRAS>APP>DMD>SNTA1>ADAMTS6	ADAMTS6
>KRAS>UBC>DMD>SNTA1>ADAMTS6	ADAMTS6
>KRAS>APP>ADH5>SNTA1>ADAMTS6	ADAMTS6
>KRAS>UBC>ADH5>SNTA1>ADAMTS6	ADAMTS6
>KRAS>HDAC1>ADH5>SNTA1>ADAMTS6	ADAMTS6
>KRAS>APP>SSTR2>SNTA1>ADAMTS6	ADAMTS6
>KRAS>ELAVL1>SSTR2>SNTA1>ADAMTS6	ADAMTS6
>KRAS>APP>KCNJ10>SNTA1>ADAMTS6	ADAMTS6
>KRAS>UBC>RYR2>SNTA1>ADAMTS6	ADAMTS6
>KRAS>CALM1>RYR2>SNTA1>ADAMTS6	ADAMTS6
>KRAS>UBC>UTRN>SNTA1>ADAMTS6	ADAMTS6
>KRAS>PIK3CG>UTRN>SNTA1>ADAMTS6	ADAMTS6
>KRAS>UBC>MAP4>SNTA1>ADAMTS6	ADAMTS6
>KRAS>UBC>GDA>SNTA1>ADAMTS6	ADAMTS6
>KRAS>UBC>GOLGA2>SNTA1>ADAMTS6	ADAMTS6
>KRAS>UBC>SLC2A3>SNTA1>ADAMTS6	ADAMTS6
>KRAS>ELAVL1>SLC2A3>SNTA1>ADAMTS6	ADAMTS6
